season,game_id,posteam,team_spread,n_plays,positive,neutral,negative
2011,2011_05_SD_DEN,DEN,-3.5,44,0,0.5,0.5
2011,2011_05_SD_DEN,LAC,3.5,76,0.5263157894736842,0.47368421052631576,0
2011,2011_05_SEA_NYG,NYG,10,67,0,0.9402985074626866,0.05970149253731343
2011,2011_05_SEA_NYG,SEA,-10,74,0.10810810810810811,0.8918918918918919,0
2011,2011_05_TB_SF,SF,2.5,56,0.9107142857142856,0.08928571428571429,0
2011,2011_05_TB_SF,TB,-2.5,61,0,0.2459016393442623,0.7540983606557377
2011,2011_05_TEN_PIT,PIT,3,64,0.765625,0.234375,0
2011,2011_05_TEN_PIT,TEN,-3,70,0,0.24285714285714283,0.7571428571428571
2011,2011_06_BUF_NYG,BUF,-3,56,0.01785714285714285,0.6785714285714286,0.30357142857142855
2011,2011_06_BUF_NYG,NYG,3,63,0.14285714285714285,0.8571428571428571,0
2011,2011_06_CAR_ATL,ATL,3.5,58,0.15517241379310345,0.8448275862068966,0
2011,2011_06_CAR_ATL,CAR,-3.5,61,0,0.819672131147541,0.18032786885245905
2011,2011_06_CLE_OAK,CLE,-6.5,68,0,0.4117647058823529,0.5882352941176471
2011,2011_06_CLE_OAK,LV,-6.5,65,0.6461538461538462,0.35384615384615387,0
2011,2011_06_DAL_NE,DAL,-6.5,67,0,0.8507462686567164,0.14925373134328357
2011,2011_06_DAL_NE,NE,6.5,69,0.08695652173913043,0.9130434782608696,0
2011,2011_06_HOU_BAL,BAL,7,63,0.36507936507936506,0.6349206349206349,0
2011,2011_06_HOU_BAL,HOU,-7,66,0,0.7727272727272727,0.2272727272727273
2011,2011_06_IND_CIN,CIN,5,61,0.4098360655737705,0.5901639344262295,0
2011,2011_06_IND_CIN,IND,-5,58,0,0.6379310344827587,0.3620689655172414
2011,2011_06_JAX_PIT,JAX,-12.5,60,0,0.16666666666666666,0.8333333333333334
2011,2011_06_JAX_PIT,PIT,12.5,57,0.8245614035087719,0.17543859649122806,0
2011,2011_06_MIA_NYJ,MIA,-7,63,0,0.5079365079365079,0.492063492063492
2011,2011_06_MIA_NYJ,NYJ,7,56,0.5892857142857143,0.4107142857142857,0
2011,2011_06_MIN_CHI,CHI,1,60,0.95,0.05,0
2011,2011_06_MIN_CHI,MIN,-1,64,0,0.046875,0.953125
2011,2011_06_NO_TB,NO,6,65,0,0.47692307692307695,0.5230769230769231
2011,2011_06_NO_TB,TB,-6,64,0.515625,0.484375,0
2011,2011_06_PHI_WAS,PHI,3,69,0.6956521739130435,0.30434782608695654,0
2011,2011_06_PHI_WAS,WAS,-3,53,0,0.1320754716981132,0.8679245283018868
2011,2011_06_SF_DET,DET,5.5,73,0.0547945205479452,0.8767123287671232,0.0684931506849315
2011,2011_06_SF_DET,SF,-5.5,63,0.04761904761904761,0.873015873015873,0.07936507936507936
2011,2011_06_STL_GB,GB,14,58,0.7758620689655172,0.22413793103448276,0
2011,2011_06_STL_GB,LA,-14,72,0,0.2361111111111111,0.7638888888888888
2011,2011_07_ATL_DET,ATL,-4.5,68,0.5147058823529411,0.4852941176470588,0
2011,2011_07_ATL_DET,DET,4.5,55,0,0.509090909090909,0.4909090909090909
2011,2011_07_BAL_JAX,BAL,10,53,0,0.41509433962264153,0.5849056603773585
2011,2011_07_BAL_JAX,JAX,-10,63,0.5873015873015873,0.4126984126984127,0
2011,2011_07_CHI_TB,CHI,1.5,67,0.6119402985074627,0.3880597014925373,0
2011,2011_07_CHI_TB,TB,-1.5,64,0,0.328125,0.671875
2011,2011_07_DEN_MIA,DEN,1,67,0,0.5373134328358209,0.4626865671641791
2011,2011_07_DEN_MIA,MIA,-1,59,0.4745762711864407,0.5254237288135594,0
2011,2011_07_GB_MIN,GB,10,58,0.39655172413793105,0.603448275862069,0
2011,2011_07_GB_MIN,MIN,-10,65,0,0.5076923076923077,0.49230769230769234
2011,2011_07_HOU_TEN,HOU,-3,70,0.6142857142857143,0.3857142857142858,0
2011,2011_07_HOU_TEN,TEN,3,48,0,0.4375,0.5625
2011,2011_07_IND_NO,IND,-13.5,46,0,0.13043478260869565,0.8695652173913043
2011,2011_07_IND_NO,NO,13.5,75,0.92,0.08,0
2011,2011_07_KC_OAK,KC,-3.5,67,0.8208955223880597,0.1791044776119403,0
2011,2011_07_KC_OAK,LV,-3.5,63,0,0.15873015873015872,0.8412698412698413
2011,2011_07_PIT_ARI,ARI,-4,55,0,0.4,0.6
2011,2011_07_PIT_ARI,PIT,4,66,0.5909090909090909,0.4090909090909091,0
2011,2011_07_SD_NYJ,LAC,1,57,0.3333333333333333,0.5789473684210527,0.08771929824561403
2011,2011_07_SD_NYJ,NYJ,-1,64,0.125,0.515625,0.359375
2011,2011_07_SEA_CLE,CLE,3,82,0.2682926829268293,0.7317073170731707,0
2011,2011_07_SEA_CLE,SEA,-3,50,0,0.96,0.04
2011,2011_07_STL_DAL,DAL,14,59,0.9491525423728814,0.05084745762711865,0
2011,2011_07_STL_DAL,LA,-14,54,0,0.25925925925925924,0.7407407407407407
2011,2011_07_WAS_CAR,CAR,1.5,62,0.43548387096774194,0.5645161290322581,0
2011,2011_07_WAS_CAR,WAS,-1.5,62,0,0.5806451612903226,0.41935483870967744
2011,2011_08_ARI_BAL,ARI,-12,57,0.22807017543859648,0.7719298245614035,0
2011,2011_08_ARI_BAL,BAL,12,79,0.0379746835443038,0.5443037974683544,0.4177215189873418
2011,2011_08_CIN_SEA,CIN,1,57,0.45614035087719296,0.543859649122807,0
2011,2011_08_CIN_SEA,SEA,-1,71,0,0.29577464788732394,0.704225352112676
2011,2011_08_CLE_SF,CLE,-9,61,0,0.09836065573770492,0.9016393442622952
2011,2011_08_CLE_SF,SF,9,64,0.9375,0.0625,0
2011,2011_08_DAL_PHI,DAL,-3,49,0,0.1020408163265306,0.8979591836734694
2011,2011_08_DAL_PHI,PHI,3,70,0.8428571428571429,0.15714285714285714,0
2011,2011_08_DET_DEN,DEN,-3,76,0,0.27631578947368424,0.7236842105263158
2011,2011_08_DET_DEN,DET,3,61,0.639344262295082,0.3606557377049181,0
2011,2011_08_IND_TEN,IND,-9,77,0,0.2727272727272727,0.7272727272727273
2011,2011_08_IND_TEN,TEN,9,64,0.78125,0.21875,0
2011,2011_08_JAX_HOU,HOU,10,70,0.4428571428571429,0.5571428571428572,0
2011,2011_08_JAX_HOU,JAX,-10,57,0,0.5789473684210527,0.42105263157894735
2011,2011_08_MIA_NYG,MIA,-9.5,52,0.19230769230769232,0.75,0.05769230769230769
2011,2011_08_MIA_NYG,NYG,9.5,66,0.0303030303030303,0.6212121212121212,0.3484848484848485
2011,2011_08_MIN_CAR,CAR,3,65,0.18461538461538465,0.8,0.01538461538461538
2011,2011_08_MIN_CAR,MIN,-3,64,0,0.796875,0.203125
2011,2011_08_NE_PIT,NE,3,50,0,0.12,0.88
2011,2011_08_NE_PIT,PIT,-3,77,0.6753246753246753,0.3246753246753247,0
2011,2011_08_NO_STL,LA,13.5,71,0.5211267605633803,0.4788732394366197,0
2011,2011_08_NO_STL,NO,13.5,69,0,0.42028985507246375,0.5797101449275363
2011,2011_08_SD_KC,KC,-3,53,0.4339622641509434,0.5660377358490566,0
2011,2011_08_SD_KC,LAC,3,67,0.01492537313432835,0.5522388059701493,0.4328358208955224
2011,2011_08_WAS_BUF,BUF,4,61,0.819672131147541,0.18032786885245905,0
2011,2011_08_WAS_BUF,WAS,-4,54,0,0.2777777777777778,0.7222222222222222
2011,2011_09_ATL_IND,ATL,6.5,66,0.8181818181818182,0.18181818181818185,0
2011,2011_09_ATL_IND,IND,-6.5,56,0,0.26785714285714285,0.7321428571428571
2011,2011_09_BAL_PIT,BAL,-3.5,77,0.07792207792207792,0.8441558441558441,0.07792207792207792
2011,2011_09_BAL_PIT,PIT,3.5,58,0.10344827586206896,0.7586206896551724,0.13793103448275862
2011,2011_09_CHI_PHI,CHI,-9,66,0.16666666666666666,0.7575757575757576,0.07575757575757576
2011,2011_09_CHI_PHI,PHI,9,63,0,0.8571428571428571,0.14285714285714285
2011,2011_09_CIN_TEN,CIN,-1.5,69,0.13043478260869565,0.6666666666666666,0.2028985507246377
2011,2011_09_CIN_TEN,TEN,1.5,63,0.1111111111111111,0.7301587301587301,0.15873015873015872
2011,2011_09_CLE_HOU,CLE,-10.5,47,0,0.02127659574468085,0.9787234042553192
2011,2011_09_CLE_HOU,HOU,10.5,61,0.8524590163934426,0.14754098360655735,0
2011,2011_09_DEN_OAK,DEN,-7,61,0.08196721311475409,0.5573770491803278,0.3606557377049181
2011,2011_09_DEN_OAK,LV,-7,61,0.18032786885245905,0.639344262295082,0.18032786885245905
2011,2011_09_GB_SD,GB,5.5,56,0.6964285714285714,0.30357142857142855,0
2011,2011_09_GB_SD,LAC,5.5,69,0,0.391304347826087,0.6086956521739131
2011,2011_09_MIA_KC,KC,5,78,0,0.3333333333333333,0.6666666666666666
2011,2011_09_MIA_KC,MIA,-5,44,0.6818181818181818,0.3181818181818182,0
2011,2011_09_NYG_NE,NE,9.5,75,0,0.9066666666666666,0.09333333333333334
2011,2011_09_NYG_NE,NYG,-9.5,67,0.07462686567164178,0.9104477611940298,0.01492537313432835
2011,2011_09_NYJ_BUF,BUF,2.5,53,0,0.5094339622641509,0.49056603773584906
2011,2011_09_NYJ_BUF,NYJ,-2.5,65,0.3692307692307693,0.6307692307692307,0
2011,2011_09_SEA_DAL,DAL,11,59,0.3220338983050847,0.6779661016949152,0
2011,2011_09_SEA_DAL,SEA,-11,60,0,0.6166666666666667,0.38333333333333336
2011,2011_09_SF_WAS,SF,5,56,0.5535714285714286,0.44642857142857145,0
2011,2011_09_SF_WAS,WAS,-5,63,0,0.4126984126984127,0.5873015873015873
2011,2011_09_STL_ARI,ARI,1,55,0,0.7818181818181819,0.21818181818181817
2011,2011_09_STL_ARI,LA,-1,70,0.17142857142857143,0.8285714285714286,0
2011,2011_09_TB_NO,NO,9,63,0.7777777777777778,0.2222222222222222,0
2011,2011_09_TB_NO,TB,-9,58,0,0.1896551724137931,0.8103448275862069
2011,2011_10_ARI_PHI,ARI,-13.5,71,0,0.6619718309859155,0.3380281690140845
2011,2011_10_ARI_PHI,PHI,13.5,60,0.3,0.65,0.05
2011,2011_10_BAL_SEA,BAL,7,66,0,0.25757575757575757,0.7424242424242424
2011,2011_10_BAL_SEA,SEA,-7,67,0.7611940298507462,0.23880597014925373,0
2011,2011_10_BUF_DAL,BUF,-4.5,49,0,0.06122448979591836,0.9387755102040816
2011,2011_10_BUF_DAL,DAL,4.5,58,0.8793103448275862,0.1206896551724138,0
2011,2011_10_DEN_KC,DEN,-3,62,0.532258064516129,0.46774193548387094,0
2011,2011_10_DEN_KC,KC,3,61,0,0.5573770491803278,0.4426229508196721
2011,2011_10_DET_CHI,CHI,2.5,57,0.9298245614035088,0.07017543859649122,0
2011,2011_10_DET_CHI,DET,-2.5,87,0,0.06896551724137931,0.9310344827586208
2011,2011_10_HOU_TB,HOU,3.5,59,0.711864406779661,0.288135593220339,0
2011,2011_10_HOU_TB,TB,-3.5,56,0,0.26785714285714285,0.7321428571428571
2011,2011_10_JAX_IND,IND,-3,56,0,0.625,0.375
2011,2011_10_JAX_IND,JAX,3,61,0.18032786885245905,0.819672131147541,0
2011,2011_10_MIN_GB,GB,12.5,62,1,0,0
2011,2011_10_MIN_GB,MIN,-12.5,59,0,0.06779661016949153,0.9322033898305084
2011,2011_10_NE_NYJ,NE,-2.5,66,0.4696969696969697,0.5303030303030303,0
2011,2011_10_NE_NYJ,NYJ,2.5,68,0,0.6029411764705882,0.39705882352941174
2011,2011_10_NO_ATL,ATL,1,76,0,0.8157894736842105,0.18421052631578944
2011,2011_10_NO_ATL,NO,-1,53,0.3584905660377358,0.6415094339622641,0
2011,2011_10_NYG_SF,NYG,-4,70,0,0.6428571428571429,0.35714285714285715
2011,2011_10_NYG_SF,SF,4,49,0.30612244897959184,0.6938775510204082,0
2011,2011_10_OAK_SD,LAC,-7.5,67,0,0.26865671641791045,0.7313432835820896
2011,2011_10_OAK_SD,LV,-7.5,63,0.4126984126984127,0.5873015873015873,0
2011,2011_10_PIT_CIN,CIN,-3.5,56,0,0.6071428571428571,0.3928571428571429
2011,2011_10_PIT_CIN,PIT,3.5,65,0.35384615384615387,0.6461538461538462,0
2011,2011_10_STL_CLE,CLE,2.5,59,0,1,0
2011,2011_10_STL_CLE,LA,-2.5,55,0,1,0
2011,2011_10_TEN_CAR,CAR,3.5,64,0,0.203125,0.796875
2011,2011_10_TEN_CAR,TEN,-3.5,63,0.9365079365079364,0.06349206349206349,0
2011,2011_10_WAS_MIA,MIA,4,64,0.453125,0.546875,0
2011,2011_10_WAS_MIA,WAS,-4,51,0,0.7254901960784313,0.27450980392156865
2011,2011_11_ARI_SF,ARI,-10,48,0,0.2916666666666667,0.7083333333333334
2011,2011_11_ARI_SF,SF,10,84,0.7380952380952381,0.2619047619047619,0
2011,2011_11_BUF_MIA,BUF,-3,63,0,0.1746031746031746,0.8253968253968254
2011,2011_11_BUF_MIA,MIA,3,56,0.7678571428571429,0.23214285714285715,0
2011,2011_11_CAR_DET,CAR,-7,64,0.328125,0.46875,0.203125
2011,2011_11_CAR_DET,DET,7,65,0.13846153846153847,0.5692307692307692,0.2923076923076923
2011,2011_11_CIN_BAL,BAL,7,54,0.48148148148148145,0.5185185185185185,0
2011,2011_11_CIN_BAL,CIN,-7,78,0,0.5,0.5
2011,2011_11_DAL_WAS,DAL,7,65,0.07692307692307693,0.8153846153846154,0.1076923076923077
2011,2011_11_DAL_WAS,WAS,-7,56,0.14285714285714285,0.625,0.23214285714285715
2011,2011_11_JAX_CLE,CLE,1,53,0.1320754716981132,0.8679245283018868,0
2011,2011_11_JAX_CLE,JAX,-1,71,0,0.9014084507042254,0.09859154929577464
2011,2011_11_KC_NE,KC,-17,67,0,0.5074626865671642,0.4925373134328358
2011,2011_11_KC_NE,NE,17,65,0.6307692307692307,0.3692307692307693,0
2011,2011_11_NYJ_DEN,DEN,-6.5,56,0,1,0
2011,2011_11_NYJ_DEN,NYJ,6.5,70,0.05714285714285714,0.8428571428571429,0.1
2011,2011_11_OAK_MIN,LV,-1,68,0.5735294117647058,0.4264705882352941,0
2011,2011_11_OAK_MIN,MIN,1,61,0,0.47540983606557374,0.5245901639344263
2011,2011_11_PHI_NYG,NYG,6,55,0,0.7636363636363637,0.23636363636363636
2011,2011_11_PHI_NYG,PHI,-6,67,0.19402985074626863,0.8059701492537313,0
2011,2011_11_SD_CHI,CHI,4.5,61,0.4098360655737705,0.5901639344262295,0
2011,2011_11_SD_CHI,LAC,-4.5,48,0,0.7291666666666666,0.2708333333333333
2011,2011_11_SEA_STL,LA,-3,61,0.18032786885245905,0.4426229508196721,0.3770491803278688
2011,2011_11_SEA_STL,SEA,-3,68,0.29411764705882354,0.5588235294117647,0.14705882352941177
2011,2011_11_TB_GB,GB,13.5,58,0.6724137931034483,0.3275862068965517,0
2011,2011_11_TB_GB,TB,-13.5,59,0,0.288135593220339,0.711864406779661
2011,2011_11_TEN_ATL,ATL,6,64,0.921875,0.078125,0
2011,2011_11_TEN_ATL,TEN,-6,59,0,0.1016949152542373,0.8983050847457628
2011,2011_12_ARI_STL,ARI,-1,63,0.15873015873015872,0.8253968253968254,0.01587301587301587
2011,2011_12_ARI_STL,LA,-1,56,0.08928571428571429,0.6607142857142857,0.25
2011,2011_12_BUF_NYJ,BUF,-9.5,70,0,0.9428571428571428,0.05714285714285714
2011,2011_12_BUF_NYJ,NYJ,9.5,58,0,1,0
2011,2011_12_CAR_IND,CAR,3.5,64,0.25,0.75,0
2011,2011_12_CAR_IND,IND,-3.5,54,0,0.6111111111111112,0.3888888888888889
2011,2011_12_CHI_OAK,CHI,-3,65,0,0.5076923076923077,0.49230769230769234
2011,2011_12_CHI_OAK,LV,-3,68,0.5147058823529411,0.4852941176470588,0
2011,2011_12_CLE_CIN,CIN,6.5,64,0.046875,0.828125,0.125
2011,2011_12_CLE_CIN,CLE,-6.5,66,0.10606060606060606,0.8333333333333334,0.06060606060606061
2011,2011_12_DEN_SD,DEN,-4.5,58,0,0.7586206896551724,0.2413793103448276
2011,2011_12_DEN_SD,LAC,-4.5,62,0.3387096774193548,0.6612903225806451,0
2011,2011_12_GB_DET,DET,-4,67,0,0.5671641791044776,0.4328358208955224
2011,2011_12_GB_DET,GB,4,52,0.5961538461538461,0.40384615384615385,0
2011,2011_12_HOU_JAX,HOU,6,55,0.5272727272727272,0.41818181818181815,0.05454545454545454
2011,2011_12_HOU_JAX,JAX,-6,71,0.04225352112676056,0.4084507042253521,0.5492957746478874
2011,2011_12_MIA_DAL,DAL,7,57,0,1,0
2011,2011_12_MIA_DAL,MIA,-7,61,0,0.9836065573770492,0.01639344262295082
2011,2011_12_MIN_ATL,ATL,10,62,0.6290322580645161,0.3709677419354839,0
2011,2011_12_MIN_ATL,MIN,-10,53,0,0.3018867924528302,0.6981132075471698
2011,2011_12_NE_PHI,NE,3,69,0.5652173913043478,0.36231884057971014,0.07246376811594203
2011,2011_12_NE_PHI,PHI,-3,67,0.07462686567164178,0.23880597014925373,0.6865671641791045
2011,2011_12_NYG_NO,NO,7,69,0.5507246376811594,0.4492753623188406,0
2011,2011_12_NYG_NO,NYG,-7,70,0,0.3142857142857143,0.6857142857142857
2011,2011_12_PIT_KC,KC,-10.5,63,0,0.7936507936507936,0.2063492063492063
2011,2011_12_PIT_KC,PIT,10.5,58,0.2413793103448276,0.7586206896551724,0
2011,2011_12_SF_BAL,BAL,3,54,0.24074074074074073,0.7592592592592593,0
2011,2011_12_SF_BAL,SF,-3,54,0,0.7407407407407407,0.25925925925925924
2011,2011_12_TB_TEN,TB,-3,59,0.13559322033898305,0.711864406779661,0.15254237288135594
2011,2011_12_TB_TEN,TEN,3,69,0.37681159420289856,0.5217391304347826,0.10144927536231883
2011,2011_12_WAS_SEA,SEA,3,62,0.08064516129032258,0.8548387096774194,0.06451612903225806
2011,2011_12_WAS_SEA,WAS,-3,62,0.04838709677419355,0.8548387096774194,0.0967741935483871
2011,2011_13_ATL_HOU,ATL,1,63,0,0.4603174603174603,0.5396825396825397
2011,2011_13_ATL_HOU,HOU,-1,72,0.4305555555555556,0.5694444444444444,0
2011,2011_13_BAL_CLE,BAL,7,76,0.6578947368421053,0.34210526315789475,0
2011,2011_13_BAL_CLE,CLE,-7,55,0,0.4909090909090909,0.509090909090909
2011,2011_13_CAR_TB,CAR,1,61,0.7213114754098361,0.2786885245901639,0
2011,2011_13_CAR_TB,TB,-1,56,0,0.17857142857142858,0.8214285714285714
2011,2011_13_CIN_PIT,CIN,-7,55,0,0.3090909090909091,0.6909090909090909
2011,2011_13_CIN_PIT,PIT,7,56,0.6964285714285714,0.30357142857142855,0
2011,2011_13_DAL_ARI,ARI,-4,49,0,0.9591836734693876,0.04081632653061224
2011,2011_13_DAL_ARI,DAL,4,66,0.0303030303030303,0.9696969696969696,0
2011,2011_13_DEN_MIN,DEN,-1,49,0.1020408163265306,0.7346938775510204,0.16326530612244897
2011,2011_13_DEN_MIN,MIN,1,81,0.03703703703703703,0.9629629629629628,0
2011,2011_13_DET_NO,DET,-9.5,81,0,0.13580246913580246,0.8641975308641975
2011,2011_13_DET_NO,NO,9.5,67,0.5373134328358209,0.4626865671641791,0
2011,2011_13_GB_NYG,GB,7,77,0.11688311688311688,0.8831168831168831,0
2011,2011_13_GB_NYG,NYG,-7,61,0,0.819672131147541,0.18032786885245905
2011,2011_13_IND_NE,IND,-20.5,69,0,0.34782608695652173,0.6521739130434783
2011,2011_13_IND_NE,NE,20.5,62,0.532258064516129,0.46774193548387094,0
2011,2011_13_KC_CHI,CHI,9,55,0.09090909090909093,0.6363636363636364,0.2727272727272727
2011,2011_13_KC_CHI,KC,-9,69,0.3188405797101449,0.6811594202898551,0
2011,2011_13_NYJ_WAS,NYJ,3,60,0.05,0.95,0
2011,2011_13_NYJ_WAS,WAS,-3,71,0,0.7887323943661971,0.2112676056338028
2011,2011_13_OAK_MIA,LV,-3.5,57,0,0.22807017543859648,0.7719298245614035
2011,2011_13_OAK_MIA,MIA,3.5,68,0.8235294117647058,0.17647058823529413,0
2011,2011_13_PHI_SEA,PHI,3,56,0,0.26785714285714285,0.7321428571428571
2011,2011_13_PHI_SEA,SEA,-3,51,0.6470588235294118,0.35294117647058826,0
2011,2011_13_SD_JAX,JAX,-3,66,0,0.4393939393939394,0.5606060606060606
2011,2011_13_SD_JAX,LAC,3,51,0.43137254901960786,0.5686274509803921,0
2011,2011_13_STL_SF,LA,-14,49,0,0.30612244897959184,0.6938775510204082
2011,2011_13_STL_SF,SF,14,63,0.5873015873015873,0.4126984126984127,0
2011,2011_13_TEN_BUF,BUF,1,68,0,0.5147058823529411,0.4852941176470588
2011,2011_13_TEN_BUF,TEN,-1,56,0.5892857142857143,0.4107142857142857,0
2011,2011_14_ATL_CAR,ATL,3,67,0.07462686567164178,0.5373134328358209,0.3880597014925373
2011,2011_14_ATL_CAR,CAR,-3,64,0.328125,0.5625,0.109375
2011,2011_14_BUF_SD,BUF,-7,58,0,0.10344827586206896,0.896551724137931
2011,2011_14_BUF_SD,LAC,-7,66,0.7575757575757576,0.24242424242424243,0
2011,2011_14_CHI_DEN,CHI,-3.5,55,0.32727272727272727,0.6727272727272727,0
2011,2011_14_CHI_DEN,DEN,3.5,69,0,0.6521739130434783,0.34782608695652173
2011,2011_14_CLE_PIT,CLE,-14,69,0,0.7971014492753623,0.2028985507246377
2011,2011_14_CLE_PIT,PIT,14,53,0.4528301886792453,0.5471698113207547,0
2011,2011_14_HOU_CIN,CIN,2.5,58,0.5172413793103449,0.4827586206896552,0
2011,2011_14_HOU_CIN,HOU,-2.5,74,0,0.43243243243243246,0.5675675675675675
2011,2011_14_IND_BAL,BAL,16.5,70,0.9142857142857144,0.08571428571428572,0
2011,2011_14_IND_BAL,IND,-16.5,55,0,0.07272727272727272,0.9272727272727272
2011,2011_14_KC_NYJ,KC,-10.5,58,0,0.22413793103448276,0.7758620689655172
2011,2011_14_KC_NYJ,NYJ,10.5,66,0.6212121212121212,0.3787878787878788,0
2011,2011_14_MIN_DET,DET,10,55,0.8727272727272727,0.12727272727272726,0
2011,2011_14_MIN_DET,MIN,-10,82,0,0.12195121951219512,0.8780487804878049
2011,2011_14_NE_WAS,NE,7.5,57,0.22807017543859648,0.7719298245614035,0
2011,2011_14_NE_WAS,WAS,-7.5,69,0,0.782608695652174,0.21739130434782608
2011,2011_14_NO_TEN,NO,3.5,75,0.22666666666666663,0.7733333333333333,0
2011,2011_14_NO_TEN,TEN,-3.5,53,0,0.8113207547169812,0.18867924528301888
2011,2011_14_NYG_DAL,DAL,4.5,56,0.08928571428571429,0.8571428571428571,0.05357142857142857
2011,2011_14_NYG_DAL,NYG,-4.5,76,0,0.881578947368421,0.11842105263157894
2011,2011_14_OAK_GB,GB,11.5,56,0.9821428571428572,0.01785714285714285,0
2011,2011_14_OAK_GB,LV,-11.5,73,0,0.1095890410958904,0.8904109589041096
2011,2011_14_PHI_MIA,MIA,3,64,0.125,0.15625,0.71875
2011,2011_14_PHI_MIA,PHI,-3,66,0.5909090909090909,0.25757575757575757,0.15151515151515152
2011,2011_14_SF_ARI,ARI,-3.5,51,0.09803921568627452,0.7843137254901961,0.1176470588235294
2011,2011_14_SF_ARI,SF,3.5,63,0.04761904761904761,0.9523809523809524,0
2011,2011_14_STL_SEA,LA,-9,62,0,0.3870967741935484,0.6129032258064516
2011,2011_14_STL_SEA,SEA,9,67,0.8059701492537313,0.19402985074626863,0
2011,2011_14_TB_JAX,JAX,-3,64,0.65625,0.234375,0.109375
2011,2011_14_TB_JAX,TB,3,58,0.1206896551724138,0.43103448275862066,0.4482758620689655
2011,2011_15_BAL_SD,BAL,1,56,0,0.3928571428571429,0.6071428571428571
2011,2011_15_BAL_SD,LAC,1,60,0.6166666666666667,0.38333333333333336,0
2011,2011_15_CAR_HOU,CAR,-4.5,59,0.8305084745762712,0.1694915254237288,0
2011,2011_15_CAR_HOU,HOU,4.5,57,0,0.24561403508771928,0.7543859649122807
2011,2011_15_CIN_STL,CIN,7,59,0.2033898305084746,0.7966101694915254,0
2011,2011_15_CIN_STL,LA,7,63,0,0.6190476190476191,0.380952380952381
2011,2011_15_CLE_ARI,ARI,6,71,0.01408450704225352,0.8309859154929577,0.15492957746478872
2011,2011_15_CLE_ARI,CLE,-6,56,0.19642857142857145,0.8035714285714286,0
2011,2011_15_DAL_TB,DAL,7,67,0.8507462686567164,0.14925373134328357,0
2011,2011_15_DAL_TB,TB,-7,42,0,0.16666666666666666,0.8333333333333334
2011,2011_15_DET_OAK,DET,1,73,0,0.7534246575342466,0.2465753424657534
2011,2011_15_DET_OAK,LV,1,63,0.25396825396825395,0.746031746031746,0
2011,2011_15_GB_KC,GB,11,56,0,0.7857142857142857,0.21428571428571427
2011,2011_15_GB_KC,KC,-11,66,0.3787878787878788,0.6212121212121212,0
2011,2011_15_JAX_ATL,ATL,14,66,0.8939393939393939,0.10606060606060606,0
2011,2011_15_JAX_ATL,JAX,-14,46,0,0.06521739130434782,0.9347826086956522
2011,2011_15_MIA_BUF,BUF,-1,69,0.02898550724637681,0.391304347826087,0.5797101449275363
2011,2011_15_MIA_BUF,MIA,1,60,0.5,0.5,0
2011,2011_15_NE_DEN,DEN,-7,58,0.06896551724137931,0.3793103448275862,0.5517241379310345
2011,2011_15_NE_DEN,NE,7,70,0.5285714285714286,0.3857142857142858,0.08571428571428572
2011,2011_15_NO_MIN,MIN,-7,54,0,0.4074074074074074,0.5925925925925926
2011,2011_15_NO_MIN,NO,7,79,0.5316455696202531,0.4683544303797468,0
2011,2011_15_NYJ_PHI,NYJ,-3,60,0,0.18333333333333332,0.8166666666666667
2011,2011_15_NYJ_PHI,PHI,3,54,0.8888888888888888,0.1111111111111111,0
2011,2011_15_PIT_SF,PIT,-3,66,0,0.6060606060606061,0.3939393939393939
2011,2011_15_PIT_SF,SF,3,59,0.5254237288135594,0.4745762711864407,0
2011,2011_15_SEA_CHI,CHI,3.5,59,0.03389830508474576,0.6610169491525424,0.3050847457627119
2011,2011_15_SEA_CHI,SEA,-3.5,65,0.4461538461538462,0.5076923076923077,0.04615384615384615
2011,2011_15_TEN_IND,IND,-6.5,48,0.2708333333333333,0.7291666666666666,0
2011,2011_15_TEN_IND,TEN,6.5,76,0,0.5,0.5
2011,2011_15_WAS_NYG,NYG,5.5,61,0,0.19672131147540983,0.8032786885245902
2011,2011_15_WAS_NYG,WAS,-5.5,64,0.625,0.375,0
2011,2011_16_ARI_CIN,ARI,-3.5,66,0,0.12121212121212122,0.8787878787878788
2011,2011_16_ARI_CIN,CIN,3.5,67,0.9253731343283582,0.07462686567164178,0
2011,2011_16_ATL_NO,ATL,-7,74,0,0.35135135135135137,0.6486486486486487
2011,2011_16_ATL_NO,NO,7,62,0.5645161290322581,0.43548387096774194,0
2011,2011_16_CHI_GB,CHI,-13,69,0,0.4782608695652174,0.5217391304347826
2011,2011_16_CHI_GB,GB,13,49,0.5510204081632653,0.4489795918367347,0
2011,2011_16_CLE_BAL,BAL,10.5,59,0.9491525423728814,0.05084745762711865,0
2011,2011_16_CLE_BAL,CLE,-10.5,60,0,0.18333333333333332,0.8166666666666667
2011,2011_16_DEN_BUF,BUF,-3,55,0.4909090909090909,0.509090909090909,0
2011,2011_16_DEN_BUF,DEN,3,67,0,0.417910447761194,0.582089552238806
2011,2011_16_HOU_IND,HOU,7,50,0.2,0.76,0.04
2011,2011_16_HOU_IND,IND,-7,75,0,0.9466666666666668,0.05333333333333334
2011,2011_16_JAX_TEN,JAX,-8.5,71,0,0.19718309859154928,0.8028169014084507
2011,2011_16_JAX_TEN,TEN,8.5,62,0.7096774193548387,0.2903225806451613,0
