season,week,player_name,position,team,opponent,market,proj,line_eval,p_over_line,line,over_odds,under_odds,sportsbook,model_p_over,market_p_over,edge,lean
2026,1,Tony Pollard,RB,TEN,NYJ,anytime_td,0.4157828701094375,0.5,0.4157828701094375,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Deebo Samuel Sr.,WR,WAS,PHI,receptions,3.901586715264856,3.5,0.4942015147942912,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Deebo Samuel Sr.,WR,WAS,PHI,anytime_td,0.2696999737109589,0.5,0.2696999737109589,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,David Sills,WR,ATL,PIT,receptions,1.8628134089079988,1.5,0.4685129802857397,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,David Sills,WR,ATL,PIT,anytime_td,0.10744540423376792,0.5,0.10744540423376792,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Devin Singletary,RB,NYG,DAL,receptions,1.1365584153593673,1.5,0.2802604313749673,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Devin Singletary,RB,NYG,DAL,anytime_td,0.30069933831975515,0.5,0.30069933831975515,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Darius Slayton,WR,NYG,DAL,receptions,2.9533170404770575,2.5,0.49836423300986316,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Darius Slayton,WR,NYG,DAL,anytime_td,0.20353472764700054,0.5,0.20353472764700054,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Olamide Zaccheaus,WR,CHI,CAR,receptions,2.5296540159728105,2.5,0.4375893525251195,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Olamide Zaccheaus,WR,CHI,CAR,anytime_td,0.1852697702327264,0.5,0.1852697702327264,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,J.K. Dobbins,RB,DEN,KC,receptions,1.3022177778665973,1.5,0.33577408537981496,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,J.K. Dobbins,RB,DEN,KC,anytime_td,0.34887366038674517,0.5,0.34887366038674517,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Tyler Huntley,QB,BAL,IND,pass_yards,119.1336894042779,120.5,0.4901833183870176,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Tyler Huntley,QB,BAL,IND,pass_tds,1.3041048442134433,1.5,0.3633628916856301,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Tyler Huntley,QB,BAL,IND,anytime_td,0.24662730735799865,0.5,0.24662730735799865,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Cole Kmet,TE,CHI,CAR,receptions,2.0475415413269316,2.5,0.32968786126965727,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Cole Kmet,TE,CHI,CAR,anytime_td,0.15223615028512993,0.5,0.15223615028512993,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Darnell Mooney,WR,ATL,PIT,receptions,2.639343475184777,2.5,0.4513852977849956,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Darnell Mooney,WR,ATL,PIT,anytime_td,0.15074299109655565,0.5,0.15074299109655565,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Tee Higgins,WR,CIN,TB,receptions,5.137345893655516,5.5,0.39805615221167345,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Tee Higgins,WR,CIN,TB,anytime_td,0.39764071690523706,0.5,0.39764071690523706,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Harrison Bryant,TE,HOU,BUF,receptions,1.062139651603616,1.5,0.2807617128064759,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Harrison Bryant,TE,HOU,BUF,anytime_td,0.09721810197204972,0.5,0.09721810197204972,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,CeeDee Lamb,WR,DAL,NYG,receptions,5.655747742284007,5.5,0.45834565122730825,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,CeeDee Lamb,WR,DAL,NYG,anytime_td,0.3426654022830691,0.5,0.3426654022830691,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Jerry Jeudy,WR,CLE,JAX,receptions,3.4189444355145233,3.5,0.4135694262162308,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Jerry Jeudy,WR,CLE,JAX,anytime_td,0.1707614468310077,0.5,0.1707614468310077,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,D'Andre Swift,RB,CHI,CAR,receptions,1.7451036414147076,1.5,0.4623576621066945,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,D'Andre Swift,RB,CHI,CAR,anytime_td,0.44165144630603914,0.5,0.44165144630603914,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,AJ Dillon,RB,PHI,WAS,receptions,0.5898907829664103,0.5,0.34704160703471937,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,AJ Dillon,RB,PHI,WAS,anytime_td,0.14929584584853162,0.5,0.14929584584853162,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Jordan Love,QB,GB,MIN,pass_yards,196.36874556004997,195.5,0.5166854667557297,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Jordan Love,QB,GB,MIN,pass_tds,1.3407518048259166,1.5,0.3701254756569571,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Jordan Love,QB,GB,MIN,anytime_td,0.10161252534694065,0.5,0.10161252534694065,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Michael Pittman,WR,IND,BAL,receptions,4.557883181771216,4.5,0.4421088358924097,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Michael Pittman,WR,IND,BAL,anytime_td,0.24873809999008523,0.5,0.24873809999008523,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Jonathan Taylor,RB,IND,BAL,receptions,2.660951202677965,2.5,0.4392855513711701,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Jonathan Taylor,RB,IND,BAL,anytime_td,0.5403569309271854,0.5,0.5403569309271854,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Van Jefferson,WR,TEN,NYJ,receptions,2.125119568353897,2.5,0.3459900914571841,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Van Jefferson,WR,TEN,NYJ,anytime_td,0.16087997545176103,0.5,0.16087997545176103,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Tua Tagovailoa,QB,MIA,LV,pass_yards,180.00244429420357,180.5,0.489624806741055,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Tua Tagovailoa,QB,MIA,LV,pass_tds,1.1962959678952523,1.5,0.3418142655602598,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Tua Tagovailoa,QB,MIA,LV,anytime_td,0.046897075290253554,0.5,0.046897075290253554,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Justin Jefferson,WR,MIN,GB,receptions,5.231258103678735,5.5,0.4111264443402984,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Justin Jefferson,WR,MIN,GB,anytime_td,0.3025223754527664,0.5,0.3025223754527664,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Juwan Johnson,TE,NO,DET,receptions,4.139747293301383,4.5,0.3857367659470179,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Juwan Johnson,TE,NO,DET,anytime_td,0.2033832216488971,0.5,0.2033832216488971,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Jalen Hurts,QB,PHI,WAS,pass_yards,220.8972666616275,220.5,0.49968787289517963,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Jalen Hurts,QB,PHI,WAS,pass_tds,1.72006900095004,1.5,0.5390767841798143,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Jalen Hurts,QB,PHI,WAS,anytime_td,0.35357282010222024,0.5,0.35357282010222024,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Justin Herbert,QB,LAC,ARI,pass_yards,244.67795088473224,245.5,0.4645081640556231,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Justin Herbert,QB,LAC,ARI,pass_tds,1.871523089426797,1.5,0.5826289085279649,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Justin Herbert,QB,LAC,ARI,anytime_td,0.2832565766374051,0.5,0.2832565766374051,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Jauan Jennings,WR,SF,LA,receptions,4.332653610599936,4.5,0.4180729109144927,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Jauan Jennings,WR,SF,LA,anytime_td,0.2762365412116803,0.5,0.2762365412116803,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Colby Parkinson,TE,LA,SF,receptions,3.453564761165646,3.5,0.4212342826990368,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Colby Parkinson,TE,LA,SF,anytime_td,0.24592922203626377,0.5,0.24592922203626377,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Tyler Johnson,WR,NYJ,TEN,receptions,1.4059149488186962,1.5,0.36796942328418925,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Tyler Johnson,WR,NYJ,TEN,anytime_td,0.06618944320335718,0.5,0.06618944320335718,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Rico Dowdle,RB,CAR,CHI,receptions,2.3020291837396827,2.5,0.3666778036466437,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Rico Dowdle,RB,CAR,CHI,anytime_td,0.4218089686916625,0.5,0.4218089686916625,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Nick Westbrook-Ikhine,WR,MIA,LV,receptions,1.366407286809418,1.5,0.36828200097201774,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Nick Westbrook-Ikhine,WR,MIA,LV,anytime_td,0.10737738779249584,0.5,0.10737738779249584,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Kyle Pitts,TE,ATL,PIT,receptions,4.775244062079825,4.5,0.48047135096701415,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Kyle Pitts,TE,ATL,PIT,anytime_td,0.21185539053884972,0.5,0.21185539053884972,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Rashod Bateman,WR,BAL,IND,receptions,1.730204236992921,1.5,0.45819683328247984,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Rashod Bateman,WR,BAL,IND,anytime_td,0.14930762970382272,0.5,0.14930762970382272,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Chuba Hubbard,RB,CAR,CHI,receptions,1.7355301444913445,1.5,0.45915100629166966,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Chuba Hubbard,RB,CAR,CHI,anytime_td,0.2981737069586762,0.5,0.2981737069586762,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Tommy Tremble,TE,CAR,CHI,receptions,1.6831573660321428,1.5,0.42728726778028964,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Tommy Tremble,TE,CAR,CHI,anytime_td,0.13985498634219518,0.5,0.13985498634219518,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Justin Fields,QB,NYJ,TEN,pass_yards,147.0664338971552,145.5,0.5103874899739942,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Justin Fields,QB,NYJ,TEN,pass_tds,1.1541805290244804,1.5,0.33248310336623194,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Justin Fields,QB,NYJ,TEN,anytime_td,0.27870971353413343,0.5,0.27870971353413343,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Ja'Marr Chase,WR,CIN,TB,receptions,8.539652533824741,8.5,0.46971468838390434,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Ja'Marr Chase,WR,CIN,TB,anytime_td,0.4964970541358822,0.5,0.4964970541358822,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Javonte Williams,RB,DAL,NYG,receptions,1.905704355299695,1.5,0.4828400077599688,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Javonte Williams,RB,DAL,NYG,anytime_td,0.4858748430632044,0.5,0.4858748430632044,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Amon-Ra St. Brown,WR,DET,NO,receptions,6.860296594308077,6.5,0.4844426704906616,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Amon-Ra St. Brown,WR,DET,NO,anytime_td,0.4603795789600099,0.5,0.4603795789600099,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Nico Collins,WR,HOU,BUF,receptions,4.441187952751461,4.5,0.43230094571252975,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Nico Collins,WR,HOU,BUF,anytime_td,0.32054769003783024,0.5,0.32054769003783024,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Davis Mills,QB,HOU,BUF,pass_yards,115.55104641439677,115.5,0.4994560163333899,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Davis Mills,QB,HOU,BUF,pass_tds,1.293974510029183,1.5,0.36144666190755737,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Davis Mills,QB,HOU,BUF,anytime_td,0.07331651632962777,0.5,0.07331651632962777,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Travis Etienne,RB,JAX,CLE,receptions,1.906550675326699,1.5,0.5091252911784514,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Travis Etienne,RB,JAX,CLE,anytime_td,0.46158304331094013,0.5,0.46158304331094013,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Luke Farrell,TE,SF,LA,receptions,1.0604844024123177,1.5,0.2698686794960762,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Luke Farrell,TE,SF,LA,anytime_td,0.0986733322527803,0.5,0.0986733322527803,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Trevor Lawrence,QB,JAX,CLE,pass_yards,223.9246269598232,225.5,0.4757049615393171,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Trevor Lawrence,QB,JAX,CLE,pass_tds,1.6121215659671195,1.5,0.5069133728445749,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Trevor Lawrence,QB,JAX,CLE,anytime_td,0.2656264236160609,0.5,0.2656264236160609,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Noah Gray,TE,KC,DEN,receptions,1.7836392088465625,1.5,0.47386181761683277,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Noah Gray,TE,KC,DEN,anytime_td,0.12018961655311156,0.5,0.12018961655311156,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Hunter Long,TE,JAX,CLE,receptions,1.2486640503326645,1.5,0.3447317350471763,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Hunter Long,TE,JAX,CLE,anytime_td,0.14139193031237984,0.5,0.14139193031237984,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Jaylen Waddle,WR,MIA,LV,receptions,3.676804263578826,3.5,0.4569020452749818,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Jaylen Waddle,WR,MIA,LV,anytime_td,0.2218220636424878,0.5,0.2218220636424878,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Mac Jones,QB,SF,LA,pass_yards,239.13852722819286,240.5,0.4861598679163285,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Mac Jones,QB,SF,LA,pass_tds,1.4769096254993466,1.5,0.44646745283665135,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Mac Jones,QB,SF,LA,anytime_td,0.10982998151888912,0.5,0.10982998151888912,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Rhamondre Stevenson,RB,NE,SEA,receptions,2.173395425116227,2.5,0.35314061966621735,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Rhamondre Stevenson,RB,NE,SEA,anytime_td,0.31173893869611735,0.5,0.31173893869611735,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Michael Carter,RB,ARI,LAC,receptions,2.3318993476459577,2.5,0.3870711239615093,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Michael Carter,RB,ARI,LAC,anytime_td,0.18252418933738457,0.5,0.18252418933738457,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Elijah Moore,WR,BUF,HOU,receptions,1.4820288092283032,1.5,0.38583470616165405,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Elijah Moore,WR,BUF,HOU,anytime_td,0.12992438552060503,0.5,0.12992438552060503,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Kenneth Gainwell,RB,PIT,ATL,receptions,3.9571652525762397,3.5,0.4983448775303348,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Kenneth Gainwell,RB,PIT,ATL,anytime_td,0.3195366432265182,0.5,0.3195366432265182,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,DeVonta Smith,WR,PHI,WAS,receptions,4.342618297934602,4.5,0.41136793500395885,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,DeVonta Smith,WR,PHI,WAS,anytime_td,0.33435292280668627,0.5,0.33435292280668627,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Pat Freiermuth,TE,PIT,ATL,receptions,2.602512440900755,2.5,0.4523186460728491,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Pat Freiermuth,TE,PIT,ATL,anytime_td,0.17260909257691293,0.5,0.17260909257691293,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Josh Palmer,WR,BUF,HOU,receptions,1.7014353696614142,1.5,0.46298874237882476,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Josh Palmer,WR,BUF,HOU,anytime_td,0.10624558401858841,0.5,0.10624558401858841,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Dee Eskridge,WR,MIA,LV,receptions,0.686507968971142,0.5,0.463916135590466,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Dee Eskridge,WR,MIA,LV,anytime_td,0.04133201410109533,0.5,0.04133201410109533,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,John Bates,TE,WAS,PHI,receptions,1.140359683206042,1.5,0.29806459076509584,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,John Bates,TE,WAS,PHI,anytime_td,0.09310952018102836,0.5,0.09310952018102836,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Dyami Brown,WR,JAX,CLE,receptions,1.4744932701883333,1.5,0.3786167795495936,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Dyami Brown,WR,JAX,CLE,anytime_td,0.11757561713543674,0.5,0.11757561713543674,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Adam Prentice,RB,DEN,KC,receptions,0.47507093354532454,0.5,0.3147058961713801,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Adam Prentice,RB,DEN,KC,anytime_td,0.015780091557358378,0.5,0.015780091557358378,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Jack Stoll,TE,NO,DET,receptions,0.870739851960626,0.5,0.460705771893431,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Jack Stoll,TE,NO,DET,anytime_td,0.09645889427945342,0.5,0.09645889427945342,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Jaret Patterson,RB,LAC,ARI,receptions,0.7775901060634839,0.5,0.3725372512976841,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Jaret Patterson,RB,LAC,ARI,anytime_td,0.24289177987904198,0.5,0.24289177987904198,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Brock Wright,TE,DET,NO,receptions,1.9157926295436818,1.5,0.4861390205156443,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Brock Wright,TE,DET,NO,anytime_td,0.16435930622748784,0.5,0.16435930622748784,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Tyler Allgeier,RB,ATL,PIT,receptions,0.6801159418184755,0.5,0.41175572296914925,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Tyler Allgeier,RB,ATL,PIT,anytime_td,0.21749762424638341,0.5,0.21749762424638341,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,John FitzPatrick,TE,GB,MIN,receptions,1.051596682460768,1.5,0.278442628461123,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,John FitzPatrick,TE,GB,MIN,anytime_td,0.10697339068113776,0.5,0.10697339068113776,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Drake London,WR,ATL,PIT,receptions,4.986556828929321,4.5,0.5029922740301445,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Drake London,WR,ATL,PIT,anytime_td,0.31154819572703596,0.5,0.31154819572703596,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Tyler Badie,RB,DEN,KC,receptions,1.2773991851942592,1.5,0.3398005441232291,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Tyler Badie,RB,DEN,KC,anytime_td,0.03282779919452694,0.5,0.03282779919452694,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Charlie Kolar,TE,BAL,IND,receptions,0.8804198565796392,0.5,0.5512980129475303,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Charlie Kolar,TE,BAL,IND,anytime_td,0.11499669689233238,0.5,0.11499669689233238,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Isaiah Likely,TE,BAL,IND,receptions,2.5661036620252404,2.5,0.4447414150474037,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Isaiah Likely,TE,BAL,IND,anytime_td,0.20208552517081035,0.5,0.20208552517081035,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,James Cook,RB,BUF,HOU,receptions,1.5353178929515876,1.5,0.4090506553124745,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,James Cook,RB,BUF,HOU,anytime_td,0.46987664361784076,0.5,0.46987664361784076,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Khalil Shakir,WR,BUF,HOU,receptions,4.123632365115133,4.5,0.3864733916885824,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Khalil Shakir,WR,BUF,HOU,anytime_td,0.22344655308768335,0.5,0.22344655308768335,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Jake Tonges,TE,SF,LA,receptions,3.235702032139239,3.5,0.37529200373543825,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Jake Tonges,TE,SF,LA,anytime_td,0.23245279972869726,0.5,0.23245279972869726,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Jerome Ford,RB,CLE,JAX,receptions,1.4802609530536908,1.5,0.3800190363455936,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Jerome Ford,RB,CLE,JAX,anytime_td,0.06955313727358181,0.5,0.06955313727358181,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Jake Ferguson,TE,DAL,NYG,receptions,3.710359062183432,3.5,0.455008552229404,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Jake Ferguson,TE,DAL,NYG,anytime_td,0.23921865267949027,0.5,0.23921865267949027,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Jalen Tolbert,WR,DAL,NYG,receptions,1.9135042251987968,1.5,0.4753829410020584,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Jalen Tolbert,WR,DAL,NYG,anytime_td,0.1424708168461759,0.5,0.1424708168461759,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Jameson Williams,WR,DET,NO,receptions,4.244792211050957,4.5,0.3953760618328731,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Jameson Williams,WR,DET,NO,anytime_td,0.34443887084521596,0.5,0.34443887084521596,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Romeo Doubs,WR,GB,MIN,receptions,3.0825844434715792,3.5,0.361069529550841,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Romeo Doubs,WR,GB,MIN,anytime_td,0.22609047615045952,0.5,0.22609047615045952,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Tyler Goodson,RB,IND,BAL,receptions,0.5621230081057684,0.5,0.32509388111597387,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Tyler Goodson,RB,IND,BAL,anytime_td,0.049612212502945674,0.5,0.049612212502945674,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Christian Watson,WR,GB,MIN,receptions,3.4109344874111303,3.5,0.4169456299220113,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Christian Watson,WR,GB,MIN,anytime_td,0.2506587919718807,0.5,0.2506587919718807,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Hassan Haskins,RB,LAC,ARI,receptions,0.4278931445375382,0.5,0.2848671633755304,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Hassan Haskins,RB,LAC,ARI,anytime_td,0.08032959313584942,0.5,0.08032959313584942,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Chig Okonkwo,TE,TEN,NYJ,receptions,3.0890766354265664,3.5,0.36462570478774975,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Chig Okonkwo,TE,TEN,NYJ,anytime_td,0.20680405698239235,0.5,0.20680405698239235,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Alec Pierce,WR,IND,BAL,receptions,3.4168746393308917,3.5,0.41785431604840506,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Alec Pierce,WR,IND,BAL,anytime_td,0.2649666942237121,0.5,0.2649666942237121,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Skyy Moore,WR,SF,LA,receptions,0.6653199567290695,0.5,0.41795968027451763,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Skyy Moore,WR,SF,LA,anytime_td,0.031237394221993675,0.5,0.031237394221993675,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Isiah Pacheco,RB,KC,DEN,receptions,1.716743674884926,1.5,0.35604227552517337,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Isiah Pacheco,RB,KC,DEN,anytime_td,0.28553851729193447,0.5,0.28553851729193447,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Kyren Williams,RB,LA,SF,receptions,2.064978406812302,2.5,0.3289208891944022,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Kyren Williams,RB,LA,SF,anytime_td,0.4736410132209047,0.5,0.4736410132209047,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Jalen Nailor,WR,MIN,GB,receptions,1.7674659023177706,1.5,0.46535780623700274,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Jalen Nailor,WR,MIN,GB,anytime_td,0.1328162917121729,0.5,0.1328162917121729,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Tyquan Thornton,WR,KC,DEN,receptions,1.600732012606763,1.5,0.4182182710548428,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Tyquan Thornton,WR,KC,DEN,anytime_td,0.11558485823380649,0.5,0.11558485823380649,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Chris Olave,WR,NO,DET,receptions,6.223310512600891,6.5,0.41227365578227315,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Chris Olave,WR,NO,DET,anytime_td,0.3880652020995117,0.5,0.3880652020995117,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Daniel Bellinger,TE,NYG,DAL,receptions,1.5112512340500743,1.5,0.41626937429539784,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Daniel Bellinger,TE,NYG,DAL,anytime_td,0.13665248982476352,0.5,0.13665248982476352,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Wan'Dale Robinson,WR,NYG,DAL,receptions,6.463469955971328,6.5,0.44960476924598874,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Wan'Dale Robinson,WR,NYG,DAL,anytime_td,0.36900556728488076,0.5,0.36900556728488076,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Breece Hall,RB,NYJ,TEN,receptions,1.8427521462198324,1.5,0.4873781162141451,NA,NA,NA,NA,NA,NA,NA,NA
